,drug_name,date,age,gender,time_on_drug,reviewer_type,condition,rating_overall,rating_effectiveness,rating_ease_of_use,rating_satisfaction,text
117,Co-Pyronil 2 Oral,3/9/2022,45-54,Male,10 years or more,Patient,Cold Symptoms,2.3,1,4,2,"I had this when I was about four, back in the 1970s, and it caused some very frightful hallucinations. I had it listed as an allergy for years, and had gotten the impression from doctors it was no longer on the market. Several doctors and nurses seemed shocked that I was ever on it, and as time passed fewer had even heard of it. I stopped listing it about a decade ago. Something made me try looking it up (I’d had no success in past attempts, even when I called a bunch of local pharmacies), but tonight it showed up! I better start putting it back on my allergy list for doctor appointments. Read More Read Less  "
118,Co-Pyronil 2 Oral,10/23/2021,,Male,less than 1 month,,Non,5.0,5,5,5,"cleared up runny nose,  stoped sinus headache allowed me to sleep the entire 8 hours of being in bed ( normal 5 hours maximum) "
119,Co-Pyronil 2 Oral,7/21/2011,65-74,Male,5 to less than 10 years,Patient,Inflammation of the Nose due to an Allergy,5.0,5,5,5,"Unfortunately, this is no longer manufactyured because it is too cheap.  It worked for me perfectly and didn't produce drowsiness.  In the 1960's, the Navy handed these out like popcorn.  I can't find an M.D. who will prescribe it any more; they get a bigger kickback from the new expensive antihistamines that don't work as well."
120,Sinutab Allergy Formula Oral,3/16/2015,25-34,,less than 1 month,Patient,Seasonal Runny Nose,5.0,5,5,5,
121,Allerfrin Oral,10/27/2013,55-64,Male,6 months to less than 1 year,Patient,Other,4.0,4,4,4,to help me sleep
122,Sinu-Clear Oral,11/11/2020,25-34,,less than 1 month,Patient,Cold Symptoms,1.0,1,1,1,A short while after taking one tablet as per directions I started shaking and didn't stop for about 4 hours.
123,Sinu-Clear Oral,10/7/2012,45-54,Male,less than 1 month,Patient,Allergic Conjunctivitis,1.0,1,1,1,I develop a cough
124,Tannate Pediatric Oral,2/12/2009,19-24,Female,less than 1 month,Patient,Other,4.3,4,5,4,I have frequent ear infections because of blocked passages between my ears and throat due to inflamation. The medication helped to relieved the pressure in my ears. 
125,Chlorpheniramine-phenylephrine Oral,3/16/2016,55-64,,less than 1 month,Patient,Seasonal Runny Nose,4.0,4,4,4,No side effects.  It  worked well for me. 
126,R-Tanna S Oral,3/15/2010,25-34,Male,1 to 6 months,Patient,Osteoporosis,3.0,3,4,2,this treatment is awsome.  I love drugs.
127,R-Tanna S Oral,4/7/2009,,Female,less than 1 month,Caregiver,Cold Symptoms,3.0,3,4,2,
128,Triprolidine HCl Oral,4/22/2022,35-44,Female,less than 1 month,Patient,Runny Nose,1.0,1,1,1,"It made me feel dizzy, numb. So bad, 6hrs ago I took and still dont feel good."
129,Triprolidine HCl Oral,1/5/2008,55-64,Male,1 to less than 2 years,,Other,3.7,4,4,3,facialfracture
130,Zymine Oral,11/22/2007,,,,,Runny Nose,4.3,4,5,4,
131,Phenabid Oral,4/27/2012,25-34,Female,less than 1 month,Patient,Cold Symptoms,4.3,4,5,4,"I taked for a wek for reliefe of the cold symtoms that I'm sufering.  My doctor prescribe phenabid combined with Avelox.  In a day I feel better, but is not until day 4 that I feel the difference.  Also you have to eat period.  If not, you going to suffer pain in your abdomen is strong stuff, but works."
132,Allergy Sinus Headache Oral,11/24/2009,7-12,Male,less than 1 month,Patient,Sinus Headache,5.0,5,5,5,
133,Alavert Oral,2/1/2015,45-54,Male,1 to less than 2 years,Patient,Itching,5.0,5,5,5,"A must for me as a Scouter.  After suffering for years through allergy seasons and trying different products, I discovered Alavert.  I take one pill a day (during allergy season) and it has truly allowed me to enjoy the great outdoors without the itchy eyes, scratchy throat, sneezing, and other ill like symptoms associated with allergies.  "
134,Alavert Oral,10/6/2013,25-34,Female,less than 1 month,Patient,Stuffy Nose,2.3,1,5,1,I could not fall asleep. I felt like my mind was racing and i could not calm down. No physical side effects though
135,Alavert Oral,8/5/2013,55-64,Female,1 to less than 2 years,Patient,Stuffy Nose,5.0,5,5,5,"It works- I take it in the AM and can breath all day, usually all I need for a day."
136,Alavert Oral,2/21/2011,35-44,,2 to less than 5 years,Patient,Sneezing,5.0,5,5,5,"Works ok for me. Now, my concern it's that I have fat liver and I wonder if the medication made it worst."
137,Alavert Oral,6/18/2010,65-74,Female,1 to 6 months,Patient,Stuffy Nose,2.7,3,2,3,"This medication seems to work for the problem, but if taken in the morning, by night time I get chest pains and have difficulty taking a deep breath."
138,Alavert Oral,4/15/2010,25-34,Female,1 to less than 2 years,Patient,Other,4.3,4,5,4,This is one of the only OTC medications that work on m allergies.  The only thing it doesnt help is my watery eyes.  Other than no side effects
139,Alavert Oral,6/14/2009,25-34,Female,less than 1 month,Patient,Allergic Conjunctivitis,3.3,3,5,2,"Unfortunatley, I had a severe alleric reaction to this medication. Very dizzy, nausea, vomiting, couldn't sleep"
140,Alavert Oral,2/1/2015,45-54,Male,1 to less than 2 years,Patient,Itching,5.0,5,5,5,"A must for me as a Scouter.  After suffering for years through allergy seasons and trying different products, I discovered Alavert.  I take one pill a day (during allergy season) and it has truly allowed me to enjoy the great outdoors without the itchy eyes, scratchy throat, sneezing, and other ill like symptoms associated with allergies.  "
141,Alavert Oral,10/6/2013,25-34,Female,less than 1 month,Patient,Stuffy Nose,2.3,1,5,1,I could not fall asleep. I felt like my mind was racing and i could not calm down. No physical side effects though
142,Alavert Oral,8/5/2013,55-64,Female,1 to less than 2 years,Patient,Stuffy Nose,5.0,5,5,5,"It works- I take it in the AM and can breath all day, usually all I need for a day."
143,Alavert Oral,2/21/2011,35-44,,2 to less than 5 years,Patient,Sneezing,5.0,5,5,5,"Works ok for me. Now, my concern it's that I have fat liver and I wonder if the medication made it worst."
144,Alavert Oral,6/18/2010,65-74,Female,1 to 6 months,Patient,Stuffy Nose,2.7,3,2,3,"This medication seems to work for the problem, but if taken in the morning, by night time I get chest pains and have difficulty taking a deep breath."
145,Alavert Oral,4/15/2010,25-34,Female,1 to less than 2 years,Patient,Other,4.3,4,5,4,This is one of the only OTC medications that work on m allergies.  The only thing it doesnt help is my watery eyes.  Other than no side effects
146,Alavert Oral,6/14/2009,25-34,Female,less than 1 month,Patient,Allergic Conjunctivitis,3.3,3,5,2,"Unfortunatley, I had a severe alleric reaction to this medication. Very dizzy, nausea, vomiting, couldn't sleep"
147,Phenyltoloxamine PE CPM Oral,2/6/2011,55-64,Female,less than 1 month,Patient,Cold Symptoms,5.0,5,5,5,"I have been sick with a terrible  pneumonia, bronchitis and hacking cough for 7 weeks.  I went to my doctor for a second time who gave me this medication..I am no longer coughing and have finally been able to get the green & yellow stuff coughed up.  It has relieved my sinuses greatly! This and the Z pac have me feeling so much better..."
148,Phenyltoloxamine PE CPM Oral,11/8/2009,7-12,Female,less than 1 month,Caregiver,Cold Symptoms,1.0,1,1,1,"It has not helped my child at all, she is still having all the same symptoms that she had when I took her to the MD."
149,PM Pain Relief Oral,11/17/2015,,Female,2 to less than 5 years,Caregiver,Other,4.0,4,4,4,
150,Loratadine Oral,9/25/2023,,,less than 1 month,Patient,Itching,2.7,2,4,2,"My allergies have been particularly bad this year - itchy throat, itchy eyes, itchy nose, allergic conjunctivitis, hives. I tried 10 mg loratadine in the morning expecting it to work all day, but it doesn't. It works in about an hour and last until about 3:00, so I spend the afternoon and evening itchy again since I can't take another pill.  I'm really frustrated that this doesn't work better."
151,Loratadine Oral,9/16/2023,55-64,Female,less than 1 month,Patient,Allergic Conjunctivitis,5.0,5,5,5,"This allergy season has been unusually irritating for my eyes.  Normally Sudafed or Benadryl-type OTC remedies are fine to manage stuffy head, sneezing, etc., for me.  But my eyes were so irritated I couldn't believe it was allergies.  Loratadine was immediately effective.  The first day I could tell the difference.  "
152,Loratadine Oral,12/23/2022,45-54,Female,less than 1 month,Patient,Itching,2.3,3,3,1,"I have sought out others who had a strange experience while taking this medication.  In my case, I became very irritable and emotional.  I am not an angry or labile person but I would snap at people for no reason at all and was easily angered.  That only happened in the hours after I took the drug.  When it wore off, which seemed to take many hours, I was back to normal.  It turns out I am not the only one who has had this type of reaction.  When I told my allergist about it, she said I should stop taking it.  I took her advice and have never had this type of reaction with any other antihistamine.  Read More Read Less  "
153,Loratadine Oral,8/30/2022,35-44,Female,less than 1 month,Patient,Stuffy Nose,3.3,3,4,3,"Immediately I took it, I became restless and have the strong urge to throw up. It's difficult to control myself
"
154,Loratadine Oral,10/5/2021,45-54,Male,1 to 6 months,Patient,Stuffy Nose,5.0,5,5,5,
155,Loratadine Oral,12/5/2020,65-74,,1 to less than 2 years,Patient,Stuffy Nose,3.7,5,5,1,"I had constant runny nose during day at work and it was very annoying. I have BPH (enlarged prostate) for several years and knew I could not take an antihistamine with the warning on it: ""Do not take if you have an enlarged prostate"" (because within few days it can stop a man's urine flow!) I saw Claritin, a leading worldwide OTC drug and figured it must be special because it did not have this warning. I took it for over a year in 2016 and it worked great allowing me to do my job working 8-10 hours a day in medical  eqipment  business. Then in 02/2017 I immediately stopped taking it because urine flow stopped the first night of a week cruise. I had to have an internal catheter inserted connected to an external leg bag by cruise medical staff. After I got home it took my urologist 9 months to get my prostate back to normal and catheter removed. (it was removed several times during this time period but had to be reinserted within few hours since still not normal). I have been fine ever since after that 9th month when removed. Note: I was on prostate med (Tamsulosin) for years before I took Claritin and never had problem. When I started Claritin I continued to take it (tamsulosin) with no problem so the only thing we can assume is that the Claritin over the course of a year caused this since nothing else was introduced into my body. Anyway, after several months of going back Read More Read Less  "
156,Loratadine Oral,4/10/2020,55-64,,2 to less than 5 years,Patient,Allergic Conjunctivitis,5.0,5,5,5,I take one every morning and it works great for me I have forgot to take it in the morning And I would have a bad day I have tried a lot of different allergy medicines but this one seems to be the best for me thanks
157,Loratadine Oral,4/28/2019,65-74,Female,less than 1 month,Patient,Other,5.0,5,5,5,Tried it for my tinititus as I wondered whether the humming in my ears may be caused by fluid build up in ear due to pollen- my tinititus disappeared within 1 hour- amazing!!!!!
158,Loratadine Oral,2/23/2019,65-74,Female,less than 1 month,Patient,Allergic Conjunctivitis,2.0,1,4,1,"Doesn't work and it is pointless since it does not address other allergy symptoms.  Another medication where the risks out weigh..... Not sure why they even make these medications, it has to be money.  "
159,Loratadine Oral,12/8/2018,7-12,Male,5 to less than 10 years,Caregiver,Allergic Conjunctivitis,2.7,3,4,1,"Made my son extremely sick for several years. We had no idea it was caused by the loratadine until a couple months ago. My son had continual tummy aches, anxiety, vomiting, motion sickness/vertigo. Works somewhat for his allergies, but not worth the many years he suffered and the heartache it caused me watching him suffer."
160,Loratadine Oral,6/26/2018,19-24,Female,2 to less than 5 years,Patient,Sneezing,2.3,1,5,1,
161,Loratadine Oral,4/3/2018,,,,,Other,5.0,5,5,5,
162,Loratadine Oral,10/26/2016,25-34,Female,less than 1 month,Patient,Other,2.0,1,4,1,I was told to take this medicine instead of Benadryl because I also take other medications. This medication caused EXTREME itchiness and welts as well as a burning sensation all over my body. I took it for 2 days and couldn't handle it anymore. I did not take it last night and today I am fine. I will never take this medicine again!
163,Loratadine Oral,4/30/2016,65-74,Male,1 to 6 months,Patient,Other,4.7,4,5,5,Works very well to relieve overnight congestion in my sinuss.
164,Loratadine Oral,10/16/2015,13-18,Female,less than 1 month,Patient,Sneezing,3.3,3,5,2,Worked the first few times but quickly lost its durability and strength.
165,Loratadine Oral,8/24/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,1.7,1,3,1,"After several months of using the 24 hour dose every morning, I noticed serious pain around my eyes by mid-day. After forgetting the dose one day, and restarting it the next day with subsequent pain, I decided to stop completely.  Now the pain seems to be gone. I believe the drug might be drying out my sinuses too much and thus giving me pain."
166,Loratadine Oral,8/9/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,2.7,2,5,1,"I should have checked possible interactions before taking this.  Got a ""severe"" interaction with one RX med I take and has not been at all helpful in doing anything to help with the allergy-related nasal problems.  I did not experience any side effects with this but I should have checked for interaction problems!"
167,Loratadine Oral,8/9/2015,25-34,Female,less than 1 month,Patient,Itching,1.7,2,2,1,"I took loratadine in the form of ""Claritin 24 Hour Allergy""- after taking it for 2 weeks, my hair started to fall out. The FDA didn't require the makers of Claritin to label this side effect on the packaging.  I have lost 50% of my hair! Do your homework please.  "
168,Loratadine Oral,8/4/2015,65-74,Female,6 months to less than 1 year,,Itching,5.0,5,5,5,"It helps me with the itching, and nerves."
169,Loratadine Oral,5/13/2015,25-34,Female,1 to 6 months,Patient,Sneezing,3.0,2,5,2,"The bottle instructs to only take 1, 10 mg pill within a 24 hour period. Without taking 2, I spend all day rubbing my nose trying not to sneeze; I look like I've been crying all day from red, itchy, watery eyes and my ears, nose and throat are always sore. I feel like the only way this medication is effective is if I take 20 mg instead but is that even safe?"
170,Loratadine Oral,9/25/2023,,,less than 1 month,Patient,Itching,2.7,2,4,2,"My allergies have been particularly bad this year - itchy throat, itchy eyes, itchy nose, allergic conjunctivitis, hives. I tried 10 mg loratadine in the morning expecting it to work all day, but it doesn't. It works in about an hour and last until about 3:00, so I spend the afternoon and evening itchy again since I can't take another pill.  I'm really frustrated that this doesn't work better."
171,Loratadine Oral,9/16/2023,55-64,Female,less than 1 month,Patient,Allergic Conjunctivitis,5.0,5,5,5,"This allergy season has been unusually irritating for my eyes.  Normally Sudafed or Benadryl-type OTC remedies are fine to manage stuffy head, sneezing, etc., for me.  But my eyes were so irritated I couldn't believe it was allergies.  Loratadine was immediately effective.  The first day I could tell the difference.  "
172,Loratadine Oral,12/23/2022,45-54,Female,less than 1 month,Patient,Itching,2.3,3,3,1,"I have sought out others who had a strange experience while taking this medication.  In my case, I became very irritable and emotional.  I am not an angry or labile person but I would snap at people for no reason at all and was easily angered.  That only happened in the hours after I took the drug.  When it wore off, which seemed to take many hours, I was back to normal.  It turns out I am not the only one who has had this type of reaction.  When I told my allergist about it, she said I should stop taking it.  I took her advice and have never had this type of reaction with any other antihistamine.  Read More Read Less  "
173,Loratadine Oral,8/30/2022,35-44,Female,less than 1 month,Patient,Stuffy Nose,3.3,3,4,3,"Immediately I took it, I became restless and have the strong urge to throw up. It's difficult to control myself
"
174,Loratadine Oral,10/5/2021,45-54,Male,1 to 6 months,Patient,Stuffy Nose,5.0,5,5,5,
175,Loratadine Oral,12/5/2020,65-74,,1 to less than 2 years,Patient,Stuffy Nose,3.7,5,5,1,"I had constant runny nose during day at work and it was very annoying. I have BPH (enlarged prostate) for several years and knew I could not take an antihistamine with the warning on it: ""Do not take if you have an enlarged prostate"" (because within few days it can stop a man's urine flow!) I saw Claritin, a leading worldwide OTC drug and figured it must be special because it did not have this warning. I took it for over a year in 2016 and it worked great allowing me to do my job working 8-10 hours a day in medical  eqipment  business. Then in 02/2017 I immediately stopped taking it because urine flow stopped the first night of a week cruise. I had to have an internal catheter inserted connected to an external leg bag by cruise medical staff. After I got home it took my urologist 9 months to get my prostate back to normal and catheter removed. (it was removed several times during this time period but had to be reinserted within few hours since still not normal). I have been fine ever since after that 9th month when removed. Note: I was on prostate med (Tamsulosin) for years before I took Claritin and never had problem. When I started Claritin I continued to take it (tamsulosin) with no problem so the only thing we can assume is that the Claritin over the course of a year caused this since nothing else was introduced into my body. Anyway, after several months of going back Read More Read Less  "
176,Loratadine Oral,4/10/2020,55-64,,2 to less than 5 years,Patient,Allergic Conjunctivitis,5.0,5,5,5,I take one every morning and it works great for me I have forgot to take it in the morning And I would have a bad day I have tried a lot of different allergy medicines but this one seems to be the best for me thanks
177,Loratadine Oral,4/28/2019,65-74,Female,less than 1 month,Patient,Other,5.0,5,5,5,Tried it for my tinititus as I wondered whether the humming in my ears may be caused by fluid build up in ear due to pollen- my tinititus disappeared within 1 hour- amazing!!!!!
178,Loratadine Oral,2/23/2019,65-74,Female,less than 1 month,Patient,Allergic Conjunctivitis,2.0,1,4,1,"Doesn't work and it is pointless since it does not address other allergy symptoms.  Another medication where the risks out weigh..... Not sure why they even make these medications, it has to be money.  "
179,Loratadine Oral,12/8/2018,7-12,Male,5 to less than 10 years,Caregiver,Allergic Conjunctivitis,2.7,3,4,1,"Made my son extremely sick for several years. We had no idea it was caused by the loratadine until a couple months ago. My son had continual tummy aches, anxiety, vomiting, motion sickness/vertigo. Works somewhat for his allergies, but not worth the many years he suffered and the heartache it caused me watching him suffer."
180,Loratadine Oral,6/26/2018,19-24,Female,2 to less than 5 years,Patient,Sneezing,2.3,1,5,1,
181,Loratadine Oral,4/3/2018,,,,,Other,5.0,5,5,5,
182,Loratadine Oral,10/26/2016,25-34,Female,less than 1 month,Patient,Other,2.0,1,4,1,I was told to take this medicine instead of Benadryl because I also take other medications. This medication caused EXTREME itchiness and welts as well as a burning sensation all over my body. I took it for 2 days and couldn't handle it anymore. I did not take it last night and today I am fine. I will never take this medicine again!
183,Loratadine Oral,4/30/2016,65-74,Male,1 to 6 months,Patient,Other,4.7,4,5,5,Works very well to relieve overnight congestion in my sinuss.
184,Loratadine Oral,10/16/2015,13-18,Female,less than 1 month,Patient,Sneezing,3.3,3,5,2,Worked the first few times but quickly lost its durability and strength.
185,Loratadine Oral,8/24/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,1.7,1,3,1,"After several months of using the 24 hour dose every morning, I noticed serious pain around my eyes by mid-day. After forgetting the dose one day, and restarting it the next day with subsequent pain, I decided to stop completely.  Now the pain seems to be gone. I believe the drug might be drying out my sinuses too much and thus giving me pain."
186,Loratadine Oral,8/9/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,2.7,2,5,1,"I should have checked possible interactions before taking this.  Got a ""severe"" interaction with one RX med I take and has not been at all helpful in doing anything to help with the allergy-related nasal problems.  I did not experience any side effects with this but I should have checked for interaction problems!"
187,Loratadine Oral,8/9/2015,25-34,Female,less than 1 month,Patient,Itching,1.7,2,2,1,"I took loratadine in the form of ""Claritin 24 Hour Allergy""- after taking it for 2 weeks, my hair started to fall out. The FDA didn't require the makers of Claritin to label this side effect on the packaging.  I have lost 50% of my hair! Do your homework please.  "
188,Loratadine Oral,8/4/2015,65-74,Female,6 months to less than 1 year,,Itching,5.0,5,5,5,"It helps me with the itching, and nerves."
189,Loratadine Oral,5/13/2015,25-34,Female,1 to 6 months,Patient,Sneezing,3.0,2,5,2,"The bottle instructs to only take 1, 10 mg pill within a 24 hour period. Without taking 2, I spend all day rubbing my nose trying not to sneeze; I look like I've been crying all day from red, itchy, watery eyes and my ears, nose and throat are always sore. I feel like the only way this medication is effective is if I take 20 mg instead but is that even safe?"
190,Loratadine Oral,9/25/2023,,,less than 1 month,Patient,Itching,2.7,2,4,2,"My allergies have been particularly bad this year - itchy throat, itchy eyes, itchy nose, allergic conjunctivitis, hives. I tried 10 mg loratadine in the morning expecting it to work all day, but it doesn't. It works in about an hour and last until about 3:00, so I spend the afternoon and evening itchy again since I can't take another pill.  I'm really frustrated that this doesn't work better."
191,Loratadine Oral,9/16/2023,55-64,Female,less than 1 month,Patient,Allergic Conjunctivitis,5.0,5,5,5,"This allergy season has been unusually irritating for my eyes.  Normally Sudafed or Benadryl-type OTC remedies are fine to manage stuffy head, sneezing, etc., for me.  But my eyes were so irritated I couldn't believe it was allergies.  Loratadine was immediately effective.  The first day I could tell the difference.  "
192,Loratadine Oral,12/23/2022,45-54,Female,less than 1 month,Patient,Itching,2.3,3,3,1,"I have sought out others who had a strange experience while taking this medication.  In my case, I became very irritable and emotional.  I am not an angry or labile person but I would snap at people for no reason at all and was easily angered.  That only happened in the hours after I took the drug.  When it wore off, which seemed to take many hours, I was back to normal.  It turns out I am not the only one who has had this type of reaction.  When I told my allergist about it, she said I should stop taking it.  I took her advice and have never had this type of reaction with any other antihistamine.  Read More Read Less  "
193,Loratadine Oral,8/30/2022,35-44,Female,less than 1 month,Patient,Stuffy Nose,3.3,3,4,3,"Immediately I took it, I became restless and have the strong urge to throw up. It's difficult to control myself
"
194,Loratadine Oral,10/5/2021,45-54,Male,1 to 6 months,Patient,Stuffy Nose,5.0,5,5,5,
195,Loratadine Oral,12/5/2020,65-74,,1 to less than 2 years,Patient,Stuffy Nose,3.7,5,5,1,"I had constant runny nose during day at work and it was very annoying. I have BPH (enlarged prostate) for several years and knew I could not take an antihistamine with the warning on it: ""Do not take if you have an enlarged prostate"" (because within few days it can stop a man's urine flow!) I saw Claritin, a leading worldwide OTC drug and figured it must be special because it did not have this warning. I took it for over a year in 2016 and it worked great allowing me to do my job working 8-10 hours a day in medical  eqipment  business. Then in 02/2017 I immediately stopped taking it because urine flow stopped the first night of a week cruise. I had to have an internal catheter inserted connected to an external leg bag by cruise medical staff. After I got home it took my urologist 9 months to get my prostate back to normal and catheter removed. (it was removed several times during this time period but had to be reinserted within few hours since still not normal). I have been fine ever since after that 9th month when removed. Note: I was on prostate med (Tamsulosin) for years before I took Claritin and never had problem. When I started Claritin I continued to take it (tamsulosin) with no problem so the only thing we can assume is that the Claritin over the course of a year caused this since nothing else was introduced into my body. Anyway, after several months of going back Read More Read Less  "
196,Loratadine Oral,4/10/2020,55-64,,2 to less than 5 years,Patient,Allergic Conjunctivitis,5.0,5,5,5,I take one every morning and it works great for me I have forgot to take it in the morning And I would have a bad day I have tried a lot of different allergy medicines but this one seems to be the best for me thanks
197,Loratadine Oral,4/28/2019,65-74,Female,less than 1 month,Patient,Other,5.0,5,5,5,Tried it for my tinititus as I wondered whether the humming in my ears may be caused by fluid build up in ear due to pollen- my tinititus disappeared within 1 hour- amazing!!!!!
198,Loratadine Oral,2/23/2019,65-74,Female,less than 1 month,Patient,Allergic Conjunctivitis,2.0,1,4,1,"Doesn't work and it is pointless since it does not address other allergy symptoms.  Another medication where the risks out weigh..... Not sure why they even make these medications, it has to be money.  "
199,Loratadine Oral,12/8/2018,7-12,Male,5 to less than 10 years,Caregiver,Allergic Conjunctivitis,2.7,3,4,1,"Made my son extremely sick for several years. We had no idea it was caused by the loratadine until a couple months ago. My son had continual tummy aches, anxiety, vomiting, motion sickness/vertigo. Works somewhat for his allergies, but not worth the many years he suffered and the heartache it caused me watching him suffer."
200,Loratadine Oral,6/26/2018,19-24,Female,2 to less than 5 years,Patient,Sneezing,2.3,1,5,1,
201,Loratadine Oral,4/3/2018,,,,,Other,5.0,5,5,5,
202,Loratadine Oral,10/26/2016,25-34,Female,less than 1 month,Patient,Other,2.0,1,4,1,I was told to take this medicine instead of Benadryl because I also take other medications. This medication caused EXTREME itchiness and welts as well as a burning sensation all over my body. I took it for 2 days and couldn't handle it anymore. I did not take it last night and today I am fine. I will never take this medicine again!
203,Loratadine Oral,4/30/2016,65-74,Male,1 to 6 months,Patient,Other,4.7,4,5,5,Works very well to relieve overnight congestion in my sinuss.
204,Loratadine Oral,10/16/2015,13-18,Female,less than 1 month,Patient,Sneezing,3.3,3,5,2,Worked the first few times but quickly lost its durability and strength.
205,Loratadine Oral,8/24/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,1.7,1,3,1,"After several months of using the 24 hour dose every morning, I noticed serious pain around my eyes by mid-day. After forgetting the dose one day, and restarting it the next day with subsequent pain, I decided to stop completely.  Now the pain seems to be gone. I believe the drug might be drying out my sinuses too much and thus giving me pain."
206,Loratadine Oral,8/9/2015,65-74,Female,1 to 6 months,Patient,Inflammation of the Nose due to an Allergy,2.7,2,5,1,"I should have checked possible interactions before taking this.  Got a ""severe"" interaction with one RX med I take and has not been at all helpful in doing anything to help with the allergy-related nasal problems.  I did not experience any side effects with this but I should have checked for interaction problems!"
207,Loratadine Oral,8/9/2015,25-34,Female,less than 1 month,Patient,Itching,1.7,2,2,1,"I took loratadine in the form of ""Claritin 24 Hour Allergy""- after taking it for 2 weeks, my hair started to fall out. The FDA didn't require the makers of Claritin to label this side effect on the packaging.  I have lost 50% of my hair! Do your homework please.  "
208,Loratadine Oral,8/4/2015,65-74,Female,6 months to less than 1 year,,Itching,5.0,5,5,5,"It helps me with the itching, and nerves."
209,Loratadine Oral,5/13/2015,25-34,Female,1 to 6 months,Patient,Sneezing,3.0,2,5,2,"The bottle instructs to only take 1, 10 mg pill within a 24 hour period. Without taking 2, I spend all day rubbing my nose trying not to sneeze; I look like I've been crying all day from red, itchy, watery eyes and my ears, nose and throat are always sore. I feel like the only way this medication is effective is if I take 20 mg instead but is that even safe?"
210,Loratadine Oral,9/25/2023,,,less than 1 month,Patient,Itching,2.7,2,4,2,"My allergies have been particularly bad this year - itchy throat, itchy eyes, itchy nose, allergic conjunctivitis, hives. I tried 10 mg loratadine in the morning expecting it to work all day, but it doesn't. It works in about an hour and last until about 3:00, so I spend the afternoon and evening itchy again since I can't take another pill.  I'm really frustrated that this doesn't work better."
211,Loratadine Oral,9/16/2023,55-64,Female,less than 1 month,Patient,Allergic Conjunctivitis,5.0,5,5,5,"This allergy season has been unusually irritating for my eyes.  Normally Sudafed or Benadryl-type OTC remedies are fine to manage stuffy head, sneezing, etc., for me.  But my eyes were so irritated I couldn't believe it was allergies.  Loratadine was immediately effective.  The first day I could tell the difference.  "
212,Loratadine Oral,12/23/2022,45-54,Female,less than 1 month,Patient,Itching,2.3,3,3,1,"I have sought out others who had a strange experience while taking this medication.  In my case, I became very irritable and emotional.  I am not an angry or labile person but I would snap at people for no reason at all and was easily angered.  That only happened in the hours after I took the drug.  When it wore off, which seemed to take many hours, I was back to normal.  It turns out I am not the only one who has had this type of reaction.  When I told my allergist about it, she said I should stop taking it.  I took her advice and have never had this type of reaction with any other antihistamine.  Read More Read Less  "
213,Loratadine Oral,8/30/2022,35-44,Female,less than 1 month,Patient,Stuffy Nose,3.3,3,4,3,"Immediately I took it, I became restless and have the strong urge to throw up. It's difficult to control myself
"
214,Loratadine Oral,10/5/2021,45-54,Male,1 to 6 months,Patient,Stuffy Nose,5.0,5,5,5,
215,Loratadine Oral,12/5/2020,65-74,,1 to less than 2 years,Patient,Stuffy Nose,3.7,5,5,1,"I had constant runny nose during day at work and it was very annoying. I have BPH (enlarged prostate) for several years and knew I could not take an antihistamine with the warning on it: ""Do not take if you have an enlarged prostate"" (because within few days it can stop a man's urine flow!) I saw Claritin, a leading worldwide OTC drug and figured it must be special because it did not have this warning. I took it for over a year in 2016 and it worked great allowing me to do my job working 8-10 hours a day in medical  eqipment  business. Then in 02/2017 I immediately stopped taking it because urine flow stopped the first night of a week cruise. I had to have an internal catheter inserted connected to an external leg bag by cruise medical staff. After I got home it took my urologist 9 months to get my prostate back to normal and catheter removed. (it was removed several times during this time period but had to be reinserted within few hours since still not normal). I have been fine ever since after that 9th month when removed. Note: I was on prostate med (Tamsulosin) for years before I took Claritin and never had problem. When I started Claritin I continued to take it (tamsulosin) with no problem so the only thing we can assume is that the Claritin over the course of a year caused this since nothing else was introduced into my body. Anyway, after several months of going back Read More Read Less  "
216,Loratadine Oral,4/10/2020,55-64,,2 to less than 5 years,Patient,Allergic Conjunctivitis,5.0,5,5,5,I take one every morning and it works great for me I have forgot to take it in the morning And I would have a bad day I have tried a lot of different allergy medicines but this one seems to be the best for me thanks
217,Loratadine Oral,4/28/2019,65-74,Female,less than 1 month,Patient,Other,5.0,5,5,5,Tried it for my tinititus as I wondered whether the humming in my ears may be caused by fluid build up in ear due to pollen- my tinititus disappeared within 1 hour- amazing!!!!!
218,Loratadine Oral,2/23/2019,65-74,Female,less than 1 month,Patient,Allergic Conjunctivitis,2.0,1,4,1,"Doesn't work and it is pointless since it does not address other allergy symptoms.  Another medication where the risks out weigh..... Not sure why they even make these medications, it has to be money.  "
219,Loratadine Oral,12/8/2018,7-12,Male,5 to less than 10 years,Caregiver,Allergic Conjunctivitis,2.7,3,4,1,"Made my son extremely sick for several years. We had no idea it was caused by the loratadine until a couple months ago. My son had continual tummy aches, anxiety, vomiting, motion sickness/vertigo. Works somewhat for his allergies, but not worth the many years he suffered and the heartache it caused me watching him suffer."
220,Loratadine Oral,6/26/2018,19-24,Female,2 to less than 5 years,Patient,Sneezing,2.3,1,5,1,
