,drug_name,date,age,gender,time_on_drug,reviewer_type,condition,rating_overall,rating_effectiveness,rating_ease_of_use,rating_satisfaction,text
194,Humalog KwikPen Insulin Subcutaneous,9/29/2023,35-44,Male,1 to 6 months,Patient,Type 1 Diabetes Mellitus,1.7,3,1,1,"The Humalog KwikPen is a disaster. The insulin pen does not click as units are injected and it is impossible to tell if the proper dosage has been delivered. I have been a well-regulated T1D for 14 years and Humalog injections do not have the results I would expect based on the amount of insulin I am attempting to inject. After switching to Humalog from Novolog, I will be working with my doctor and pharmacist to switch to another insulin pen as quickly as possible. I am completely unsatisfied. "
195,Humalog KwikPen Insulin Subcutaneous,8/8/2023,,Male,,Patient,Type 1 Diabetes Mellitus,1.0,1,1,1,"I’ve used Lilly Humalog KwikPens for years without a single problem until the last month when 3 pens locked up after several injections. I discarded all three pens. Each time my frustration grew. I called Lilly’s Customer Service requesting that the 3 faulty pens be replaced. For at least 30 minutes, I was on the phone providing the Customer Service person all requested information including all identifying information on the box, but was told Lilly would not replace the faulty pens since I could not return them. The next day a supervisor reaffirmed Lilly’s refusal. I was shocked that a giant pharmaceutical company would be so petty and take such a position.Read More Read Less  "
196,Humalog KwikPen Insulin Subcutaneous,7/1/2023,55-64,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,1.7,3,1,1,"The new pens are unreliable. Impossible to get a proper dose. 5-10u slip without injection anything.
Previous pen was far better. "
197,Humalog KwikPen Insulin Subcutaneous,4/23/2023,65-74,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,2.3,3,2,2,Very unreliable.  Priming rarely works.  Dial up doesn't go down to zero after injection.  Never know how much I actually inject.  Dialup stopped working yesterday.  Just spun around.  Threw it out.  Time to move on.  Just no point in using a Humalog Kwikpen if it's so inaccurate.  Ozempic is 100% perfect!
198,Humalog KwikPen Insulin Subcutaneous,1/30/2023,65-74,Female,10 years or more,Patient,Type 1 Diabetes Mellitus,2.3,2,3,2,I have used Humalog KwikPen for many years without a problem but recently my bs have been higher than normal. When I dialed the pen with a couple of units nothing came out. It took 6 units before I had a small stream. I called Lilly and they treated me like I didn’t know how to use the Pen and that I didn’t know what I was talking about. What is more frustrating there is not where to go to show what you are trying to say. That this product has flaws in accuracy. After reading some of the reviews I am going back to a vial since Medicare doesn’t cover any other brand. I have diabetes for 50 years.Read More Read Less  
199,Humalog KwikPen Insulin Subcutaneous,11/27/2022,55-64,Male,10 years or more,Patient,Type 1 Diabetes Mellitus,2.7,4,2,2,Do not like pen. It needs to click as unit dispense so inknow it it working. A final big click at end would tell me I’m done. Love the Humilog and Treseba pens for that reason.  I’ll be switching back as soon as my insurance is worked out. 
200,Humalog KwikPen Insulin Subcutaneous,10/9/2022,45-54,Male,2 to less than 5 years,Patient,Type 1 Diabetes Mellitus,1.3,2,1,1,"If u value your life stay away from lilly Humalog Kwikpen,I have the 3ml prefilled pen,now my last pen stopped working. cont.no D490288d/exp 2025 mar 19"
201,Humalog KwikPen Insulin Subcutaneous,5/10/2022,45-54,Male,1 to 6 months,Patient,Type 2 Diabetes Mellitus,3.0,3,4,2,"My blood sugar routinely was in the mid 90s to 150 when I was using the Novolog Flextouch. But with the Humalog Kwikpen? I'm seeing insane spikes in the 200s routinely even after taking a fairly high dosage. Sometimes I test it by setting it to 1 unit and ejecting some, and nothing will come out. So I'm worried that it's only working part of the time. This thing sucks. "
202,Humalog KwikPen Insulin Subcutaneous,2/9/2022,25-34,Female,less than 1 month,Patient,Type 2 Diabetes Mellitus,2.0,3,2,1,"I've been using this for two weeks now, and haven't seen any significant change in my bs numbers. In fact, my bs spikes after using it as prescribed. Another reviewer mentioned that there's no indication (click) that the medicine is even dispensed...so true. It can be very misleading.   I also take a long acting insulin that works perfectly with clear and satisfying results. Im gonna ask my doctor if I can stick with just that instead.
"
203,Humalog KwikPen Insulin Subcutaneous,2/23/2019,55-64,Male,1 to 6 months,Patient,Type 1 Diabetes Mellitus,2.0,2,3,1,"T1D 43 years. Humalog via pump and syringe work well. the Humalog U-100 Kwik pen is very inconsistent in performance often resulting in the inability to control my blood sugar from rising or matching carb counts. It can step ladder in how blood sugar comes down or how it attempts to control a blood sugar rise.  Humalog via a syringe or pump is much more predictable, and seems to be longer lasting.  I would not suggest the Kwik pen to anyone but feel Humalog delivered by other methods is a winner. Read More Read Less  "
204,Humalog KwikPen Insulin Subcutaneous,1/16/2019,45-54,Male,10 years or more,Patient,Diabetes,3.0,5,2,2,"Patients using the Humalog Pen would benefit from a ""click"" as the units dispense like the Novolog and Sofi brands. The Kwikpen can misfire and one can be unsure of the delivered dose as a result.  "
205,Humalog KwikPen Insulin Subcutaneous,7/2/2018,55-64,,10 years or more,Patient,Type 1 Diabetes Mellitus,3.0,4,4,1,"I have been taking insulin for 40  years and therefore have no problems with taking shots.  The Homolog KwikPen however, is the WORST insulin pen I have ever used when it comes to accurate dosing.  First, the amount of insulin delivered is variable on how hard one pushes, not on the stop position (unlike novonordisks or sanofi pens).  Second, the dosing ""arrow"" variably lines up with the dose amount. Finally, the gray blue color of the pen is not overtly distinguishable from the gray of lantus pens, making it possible to confuse the two (how about a bright and readily distinguishable homolog pen color, like the red lilly uses?).  The consequences if these two insulins are confused could have life threatening consequences.Read More Read Less  "
206,Humalog KwikPen Insulin Subcutaneous,12/23/2017,65-74,Female,6 months to less than 1 year,Patient,Diabetes,2.0,4,1,1,"While the insulin itself works fine, the KwikPen is a disaster. It gets stuck and no more insulin can be dispensed way before the pen vial is empty. Has happened multiple times; many pens with half the insulin unused."
207,Humalog KwikPen Insulin Subcutaneous,5/30/2016,65-74,,2 to less than 5 years,Patient,Diabetes,3.7,5,3,3,I use two types of insulin pens for use with Humalog and Toujeo.  The Humalog KwikPen by Lilly is difficult to use and not always accurate.  The Toujeo pen by Sanofi-Aventis is easy and accurate with each use.  I wish Humalog pens were produced by Sanofi-Aventis. For accuracy in injections the pen produced by Lilly falls short on quality. 
208,Humalog KwikPen Insulin Subcutaneous,2/7/2024,65-74,Male,5 to less than 10 years,Patient,Type 2 Diabetes Mellitus,1.0,1,1,1,"Needles don’t come off, most break. Pen is very difficult to inject insulin. Don’t buy! B"
209,Humalog KwikPen Insulin Subcutaneous,1/28/2024,65-74,Female,10 years or more,Patient,Type 2 Diabetes Mellitus,2.3,2,3,2,"Block, bend and dial sometimes does not go down to zero. A bit better than Tri Care which bend a lot."
210,Humalog KwikPen Insulin Subcutaneous,1/5/2024,45-54,Male,2 to less than 5 years,Patient,Type 1 Diabetes Mellitus,2.0,2,2,2,"Bad pen design. I doubt the quality - some pens seem to have more effect than others. Other times, I can't eject any insulin. The push button just breaks.
Cheaply made. "
211,Humalog KwikPen Insulin Subcutaneous,12/11/2023,65-74,Female,6 months to less than 1 year,Patient,High Blood Sugar,2.0,3,1,2,First of all the button I have to press is very difficult press and sometimes that results in bending the needle while it’s in my skin. I also have a question. Is the Lispro  pen supposed to be a burgundy red color on the end of it? This color tint is also in the insulin.
212,Humalog KwikPen Insulin Subcutaneous,11/3/2023,,Male,1 to 6 months,Patient,Type 1 Diabetes Mellitus,1.3,2,1,1,"The Kwikpen is totally unreliable because of its poor delivery design. You have no assurance that proper amount dialed enters your system. You can see how the amounts vary for the same dialed up units as you push the release button with needle up, A weak push delivers nothing while a hard and continuous push delivers 4 or five times more amount. When you are shooting yourself in the back, it is difficult to generate the hard and continuous push, There is probably nothing wrong with the insulin, I use a Flex Touch Pen for long acting insulin shots and it has a perfect spring loaded mechanism that delivers dialed amount every time at every angle and position. Eli Lillly has so many unsatisfied customers that they need to replace or enhance their Kwikpen, We stay with them because it is the only Medicare approved short acting product, We will switch as soon as an alternative appears.
Read More Read Less  "
213,Humalog KwikPen Insulin Subcutaneous,10/19/2023,65-74,Female,10 years or more,Patient,Type 1 Diabetes Mellitus,2.3,3,2,2,"I’ve used the humalog Quik Pen for 20 years and until recently was fairly satisfied with it. However, for about the last year or so the pens have either gotten stuck or not reset to zero, resulting in high glucose readings.  At first I thought it was just an occasional glitch in a particular pen, but it’s happened now with every single pen!  Some I have to throw away before they’re even half empty!  Did Lilly get a new pen manufacturer?  I see many other people are mentioning the same problems. This is really unacceptable!  I’ve asked my doctor to switch me to the Novolog pen. I think I’ll have to pay more (because…insurance ??) but I don’t care.Read More Read Less  "
214,Humalog KwikPen Insulin Subcutaneous,9/29/2023,35-44,Male,1 to 6 months,Patient,Type 1 Diabetes Mellitus,1.7,3,1,1,"The Humalog KwikPen is a disaster. The insulin pen does not click as units are injected and it is impossible to tell if the proper dosage has been delivered. I have been a well-regulated T1D for 14 years and Humalog injections do not have the results I would expect based on the amount of insulin I am attempting to inject. After switching to Humalog from Novolog, I will be working with my doctor and pharmacist to switch to another insulin pen as quickly as possible. I am completely unsatisfied. "
215,Humalog KwikPen Insulin Subcutaneous,8/8/2023,,Male,,Patient,Type 1 Diabetes Mellitus,1.0,1,1,1,"I’ve used Lilly Humalog KwikPens for years without a single problem until the last month when 3 pens locked up after several injections. I discarded all three pens. Each time my frustration grew. I called Lilly’s Customer Service requesting that the 3 faulty pens be replaced. For at least 30 minutes, I was on the phone providing the Customer Service person all requested information including all identifying information on the box, but was told Lilly would not replace the faulty pens since I could not return them. The next day a supervisor reaffirmed Lilly’s refusal. I was shocked that a giant pharmaceutical company would be so petty and take such a position.Read More Read Less  "
216,Humalog KwikPen Insulin Subcutaneous,7/1/2023,55-64,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,1.7,3,1,1,"The new pens are unreliable. Impossible to get a proper dose. 5-10u slip without injection anything.
Previous pen was far better. "
217,Humalog KwikPen Insulin Subcutaneous,4/23/2023,65-74,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,2.3,3,2,2,Very unreliable.  Priming rarely works.  Dial up doesn't go down to zero after injection.  Never know how much I actually inject.  Dialup stopped working yesterday.  Just spun around.  Threw it out.  Time to move on.  Just no point in using a Humalog Kwikpen if it's so inaccurate.  Ozempic is 100% perfect!
218,Humalog KwikPen Insulin Subcutaneous,1/30/2023,65-74,Female,10 years or more,Patient,Type 1 Diabetes Mellitus,2.3,2,3,2,I have used Humalog KwikPen for many years without a problem but recently my bs have been higher than normal. When I dialed the pen with a couple of units nothing came out. It took 6 units before I had a small stream. I called Lilly and they treated me like I didn’t know how to use the Pen and that I didn’t know what I was talking about. What is more frustrating there is not where to go to show what you are trying to say. That this product has flaws in accuracy. After reading some of the reviews I am going back to a vial since Medicare doesn’t cover any other brand. I have diabetes for 50 years.Read More Read Less  
219,Humalog KwikPen Insulin Subcutaneous,11/27/2022,55-64,Male,10 years or more,Patient,Type 1 Diabetes Mellitus,2.7,4,2,2,Do not like pen. It needs to click as unit dispense so inknow it it working. A final big click at end would tell me I’m done. Love the Humilog and Treseba pens for that reason.  I’ll be switching back as soon as my insurance is worked out. 
220,Humalog KwikPen Insulin Subcutaneous,10/9/2022,45-54,Male,2 to less than 5 years,Patient,Type 1 Diabetes Mellitus,1.3,2,1,1,"If u value your life stay away from lilly Humalog Kwikpen,I have the 3ml prefilled pen,now my last pen stopped working. cont.no D490288d/exp 2025 mar 19"
221,Humalog KwikPen Insulin Subcutaneous,5/10/2022,45-54,Male,1 to 6 months,Patient,Type 2 Diabetes Mellitus,3.0,3,4,2,"My blood sugar routinely was in the mid 90s to 150 when I was using the Novolog Flextouch. But with the Humalog Kwikpen? I'm seeing insane spikes in the 200s routinely even after taking a fairly high dosage. Sometimes I test it by setting it to 1 unit and ejecting some, and nothing will come out. So I'm worried that it's only working part of the time. This thing sucks. "
222,Humalog KwikPen Insulin Subcutaneous,2/9/2022,25-34,Female,less than 1 month,Patient,Type 2 Diabetes Mellitus,2.0,3,2,1,"I've been using this for two weeks now, and haven't seen any significant change in my bs numbers. In fact, my bs spikes after using it as prescribed. Another reviewer mentioned that there's no indication (click) that the medicine is even dispensed...so true. It can be very misleading.   I also take a long acting insulin that works perfectly with clear and satisfying results. Im gonna ask my doctor if I can stick with just that instead.
"
223,Humalog KwikPen Insulin Subcutaneous,2/23/2019,55-64,Male,1 to 6 months,Patient,Type 1 Diabetes Mellitus,2.0,2,3,1,"T1D 43 years. Humalog via pump and syringe work well. the Humalog U-100 Kwik pen is very inconsistent in performance often resulting in the inability to control my blood sugar from rising or matching carb counts. It can step ladder in how blood sugar comes down or how it attempts to control a blood sugar rise.  Humalog via a syringe or pump is much more predictable, and seems to be longer lasting.  I would not suggest the Kwik pen to anyone but feel Humalog delivered by other methods is a winner. Read More Read Less  "
224,Humalog KwikPen Insulin Subcutaneous,1/16/2019,45-54,Male,10 years or more,Patient,Diabetes,3.0,5,2,2,"Patients using the Humalog Pen would benefit from a ""click"" as the units dispense like the Novolog and Sofi brands. The Kwikpen can misfire and one can be unsure of the delivered dose as a result.  "
225,Humalog KwikPen Insulin Subcutaneous,7/2/2018,55-64,,10 years or more,Patient,Type 1 Diabetes Mellitus,3.0,4,4,1,"I have been taking insulin for 40  years and therefore have no problems with taking shots.  The Homolog KwikPen however, is the WORST insulin pen I have ever used when it comes to accurate dosing.  First, the amount of insulin delivered is variable on how hard one pushes, not on the stop position (unlike novonordisks or sanofi pens).  Second, the dosing ""arrow"" variably lines up with the dose amount. Finally, the gray blue color of the pen is not overtly distinguishable from the gray of lantus pens, making it possible to confuse the two (how about a bright and readily distinguishable homolog pen color, like the red lilly uses?).  The consequences if these two insulins are confused could have life threatening consequences.Read More Read Less  "
226,Humalog KwikPen Insulin Subcutaneous,12/23/2017,65-74,Female,6 months to less than 1 year,Patient,Diabetes,2.0,4,1,1,"While the insulin itself works fine, the KwikPen is a disaster. It gets stuck and no more insulin can be dispensed way before the pen vial is empty. Has happened multiple times; many pens with half the insulin unused."
227,Humalog KwikPen Insulin Subcutaneous,5/30/2016,65-74,,2 to less than 5 years,Patient,Diabetes,3.7,5,3,3,I use two types of insulin pens for use with Humalog and Toujeo.  The Humalog KwikPen by Lilly is difficult to use and not always accurate.  The Toujeo pen by Sanofi-Aventis is easy and accurate with each use.  I wish Humalog pens were produced by Sanofi-Aventis. For accuracy in injections the pen produced by Lilly falls short on quality. 
228,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,9/21/2013,55-64,Female,2 to less than 5 years,Patient,Type 2 Diabetes Mellitus,4.0,4,5,3,"I have tried a lot of different Insulins and this is the only one I seem to be able to take. All of the pills and shots have made my  stomach swell out a lot!!! I asked the dr. why, and she said it's a side effect.  When I was on the pills my sugar dropped constantly.  I see other people complain about gaining weight too.  What a bummer!!  Have changed my eating habits, but does not seem to help much."
229,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,1/26/2013,55-64,Female,2 to less than 5 years,Patient,Type 1 Diabetes Mellitus,5.0,5,5,5,I HAVE BEEN USING THIS MEDICATION FOR SOME YEARS AND IT WORKS FOR ME. NOW THEY ARE CHANGING ME TO NOVOLOG AND I DON'T THINK I WILL LIKE IT.
230,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,4/10/2012,35-44,Female,less than 1 month,Patient,Type 2 Diabetes Mellitus,3.0,3,4,2,have only used this for one week and have already gained 4 pounds without any change in my diet.  Also have seen swelling in hands and feet.
231,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,3/10/2012,45-54,Male,1 to 6 months,Patient,High Blood Sugar,3.3,3,4,3,"The pen has lowered my blood sugar but the weight gain is horable. 20 pounds in 2 months, how my back hurts. "
232,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,6/17/2011,55-64,Male,1 to 6 months,Patient,Type 2 Diabetes Mellitus,3.7,3,5,3,"i have days with complete controll,and other days it does not carry the expected full effect ,ie,day one average of 130 150 units another day, same condition, 180 250 units not completley stable ,each person reacts  differently. to the treatment good luck to all"
233,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,1/3/2011,55-64,Female,less than 1 month,Patient,Type 2 Diabetes Mellitus,4.0,3,5,4,
234,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,7/7/2010,55-64,Female,1 to less than 2 years,Patient,High Blood Sugar,3.7,3,5,3,I have gained 10 lbs. I still have high blood sugar in the morning.
235,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,3/28/2010,45-54,Female,2 to less than 5 years,Patient,Diabetes,3.0,2,5,2,I have gained over 20 pounds since I started using this insulin.
236,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,10/20/2009,55-64,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,4.3,5,5,3,"My A1c in April 2009 was 10 after taking this med for 3 months my A1c was down to 7 but, I have gained 20 pounds!!! Help is this from the insulin??  Also I have heard news that the Burnham institute has found a gene that identifies obesity and diabetes. Are there any experimental programs that you know of. I am desparate to lose weight i have lost and gained 200 pounds in my liife . I am so unhappy with me. "
237,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,1/13/2009,55-64,Female,1 to 6 months,Caregiver,Type 2 Diabetes Mellitus,2.3,1,5,1,"Humalog in addition to Lantus to help control spikes in my blood sugar level has been ineffective totally, with no better control of my diabetes and a weight gain of approximately 20 pounds, which is not good for my cardiac condition."
238,Humalog Mix 75-25 KwikPen U-100 Insulin Subcutaneous,12/26/2008,,Female,1 to 6 months,Caregiver,Type 2 Diabetes Mellitus,4.3,4,5,4,MY MOTHERS SUGAR WAS RUNNING VERY HIGH.THE DOCTOR STARTED HER ON HUMALOG 75/25 QWIK PEN BACK IN OCTOBER AND WE SEE A GREAT IMPROVEMENT FROM 400+ DOWN TO 100 AND 200+.
239,Humalog Mix 50-50 KwikPen U-100 Insulin Subcutaneous,3/4/2013,55-64,Female,less than 1 month,Patient,Type 2 Diabetes Mellitus,5.0,5,5,5,this is making my numbers low
240,Humalog Mix 50-50 KwikPen U-100 Insulin Subcutaneous,8/16/2010,55-64,Male,2 to less than 5 years,Patient,Type 2 Diabetes Mellitus,4.3,4,5,4,
241,Humalog Mix 50-50 KwikPen U-100 Insulin Subcutaneous,3/18/2010,55-64,Female,less than 1 month,Caregiver,Diabetes,3.7,4,4,3,"itching, severe rash"
242,Apidra SoloStar U-100 Insulin Subcutaneous,8/21/2014,45-54,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,5.0,5,5,5,"I've had diabetes over 20 years, and for the last five or so, uncontrolled! I went to an endo DR. he prescribed Apidra before meals, and then I take Lantus at bedtime! I was on glipizide and metformin many years, still take the metformin, but NOT the glipizide, and in no more than 8 weeks, my blood sugar numbers are real good, and I have went from 9.5 to 6.9 on my A1C!! I was just diagnosed with NAION (blindness) in my left eye after seeing a neuro-opthalmologist, somehow I believe had I had this agressive treatment a while back, it would not have happened! I feel better, and good luck to all diabetic patients!!Read More Read Less  "
243,Apidra SoloStar U-100 Insulin Subcutaneous,8/28/2013,45-54,Female,1 to 6 months,Patient,Type 2 Diabetes Mellitus,2.3,3,1,3,"I have been on this medication for three months. I can not figure out how much to take for meals. I either take to much or to little, after two low's I would rather take to little. Not sure how this will effect my A1C. "
244,Apidra SoloStar U-100 Insulin Subcutaneous,4/20/2013,55-64,Female,less than 1 month,Patient,Diabetes Mellitus with Severe Insulin Resistance,3.7,2,5,4,apidra has helped lower my blood sugar count after meals. I am really greatful.......
245,Apidra SoloStar U-100 Insulin Subcutaneous,10/31/2011,45-54,Female,1 to 6 months,Patient,Diabetes Mellitus with Severe Insulin Resistance,5.0,5,5,5,"Having been on nearly every kind of insulin known to man (literally) at high doses and different combinations with blood sugars in the 400-600 level in spite of the amount I was taking i was surprised at what an impact the Apidra had on me. I had been used to taking 100u or more of Novalog or Humalog to see any reduction at all. With the Apidra, I rarely require more than 30u at a time, and rarely take more than 15 or 20 units. Since i have been on the Apidra, my HgA1c has dropped from 14.9 to 7.8 in just a few weeks, where before, i had been unable to see any kind of control.Read More Read Less  "
246,Apidra SoloStar U-100 Insulin Subcutaneous,10/24/2011,45-54,Male,6 months to less than 1 year,Patient,Diabetes,3.0,4,4,1,"On for about 10 months. Caused severe ED/impotence,and I mean ""zero"" erections. within 3 days of stopping the ED/impotence also stopped, and able to resume my normal activities.  This was not listed as a side effect, and I will turn into the FDA. The Doctor said the ED/impotence was just a problem that Diabetics will experience. Having some problems maybe, but when it will not work at all, better start ruling out the medications   "
247,Apidra SoloStar U-100 Insulin Subcutaneous,6/22/2010,55-64,Female,1 to less than 2 years,Patient,Type 2 Diabetes Mellitus,4.3,4,5,4,
248,Novolog PenFill U-100 Insulin Aspart Subcutaneous,1/7/2017,,Female,less than 1 month,Patient,Diabetes,3.3,4,3,3,
249,Humulin 70/30 (U-100) Insulin KwikPen Subcutaneous,1/8/2020,65-74,,2 to less than 5 years,Patient,Diabetes,5.0,5,5,5,Great! My hand is not steady enough to use a syringe. I buy BD AutoShield Duo needles for much better control and preventing accidental punctures. The 3mm needle does not cause discomfort. Search the Net to learn more about this great product innovation. The Duo  cannot be bested. It is the ultimate and I expect it to edge out the competition. I no longer Dread taking my Humulin 70/30. You'll never want a syringe again.
250,Humulin 70/30 (U-100) Insulin KwikPen Subcutaneous,5/2/2015,13-18,Female,6 months to less than 1 year,Patient,Diabetes,3.0,3,3,3,
251,Humulin N NPH (isophane) U-100 Insulin KwikPen Subcutaneous,2/12/2017,65-74,,5 to less than 10 years,Patient,Diabetes,4.3,5,5,3,"Am 72 yo Wh male no physical limits. Problem is with placing needle into the small rubber on the end of the pre-filled pen. This area is surrounded by a circular ring of metal,limiting the area to be punctured, resulting in bent needles. I note the rubber area around the HUMULOG Pen is larger. I never have a problem taking quick acting insulin. Any thoughts that do not include getting 30 years younger?"
252,Humulin N NPH (isophane) U-100 Insulin KwikPen Subcutaneous,5/22/2014,,Male,1 to less than 2 years,Patient,Type 2 Diabetes Mellitus,2.7,3,2,3,Restless legs all night can not sleep. Tried different meds. Legs are sooo weak can hardly walk.
253,Levemir FlexTouch U-100 Insulin Subcutaneous,11/19/2023,65-74,Male,1 to 6 months,Patient,Type 2 Diabetes Mellitus,1.0,1,1,1,I just started on it and now it's discontinued?  I can see why though. The Flexpen is a HORRIBLE design. 
254,Levemir FlexTouch U-100 Insulin Subcutaneous,10/13/2023,,Male,10 years or more,,Type 2 Diabetes Mellitus,2.3,4,1,2,"Rediculous redesign of application from Flextouch to Flex. I sometimes have to take 60mg and
with my small hands and lack of strength and coordination it is a difficult proceedue than it
was before design change. Might say a struggle. Have had several slips that completely bent
the needle flat on tip of pen. It worked perfect when it was TouchPen."
255,Levemir FlexTouch U-100 Insulin Subcutaneous,9/23/2023,,Male,10 years or more,Patient,Type 2 Diabetes Mellitus,2.0,4,1,1,"The flex pen is very difficult to use. I used the flex touch pen for years with no problems. When you dial in the dose, the plunger extends so I have to use one hand to hold the pen and the other hand to push the plunger. I think a complaint should be made with the FDA. Also, CNN reported that NovoNorsic,, the manufacturer, reduced insulin cost by up to 75%. Looks like they’re making up their profits by using cheaper pens"
256,Levemir FlexTouch U-100 Insulin Subcutaneous,8/24/2023,65-74,Male,5 to less than 10 years,Patient,Type 2 Diabetes Mellitus,1.3,2,1,1,Terrible design and very hard to use. I hate this new Flex-Pen
257,Levemir FlexTouch U-100 Insulin Subcutaneous,8/18/2023,65-74,Male,10 years or more,Patient,Diabetes,2.3,5,1,1,"MFG Novo changed from FLE XTOUCH to FLEX PEN....   Let me tell you just how CHEAPLY MADE this new FLEX PEN is....  GARBAGE....  Called Novo to file a complaint & first they told me the change was due to supply issues THEN said the FLEX TOUCH is no longer being made, it is being replaced by the FLEX PEN (CHEAP GARBAGE).
     This PEN is SO FLIMSY,  THE DIAL SOMETIMES MOVES WHEN YOU insert needle...  
I will NOT recommend this product to ANYBODY due to the lack of quality with this new pen."
258,Levemir FlexTouch U-100 Insulin Subcutaneous,8/16/2023,55-64,Male,2 to less than 5 years,Patient,Type 1 Diabetes Mellitus,1.0,1,1,1,"The new injection pen is quite frankly a piece of crap! It takes a very long time to complete an injection, it often results in bent nano-needles, it is difficult to sometimes impossible to get a completed injection on the first try, it only injects 60 units in a shot resulting in a second injection for those that take more than 60 units. I could go on. If this change was a cost savings measure you'd better make a lot of monetary savings since you'll drive patients away from your product, me included.Read More Read Less  "
259,Levemir FlexTouch U-100 Insulin Subcutaneous,8/9/2023,65-74,Male,5 to less than 10 years,Patient,Type 2 Diabetes Mellitus,2.0,4,1,1,I have been using the Levemir Flex Touch for may years.  The new Flex Pen is a very poor design.  It is very difficult to inject.  I will ask my doctor for a prescription for another product that is easier to use.  I can't believe Levemir has chosen to replace their Flex Touch with the Flex Pen.  I will communicate my dissatisfaction with friends so hopefully they won't experience the dissatisfaction I have experience.
260,Levemir FlexTouch U-100 Insulin Subcutaneous,8/5/2023,,,,Patient,Type 2 Diabetes Mellitus,2.0,4,1,1,"Why would they change the design !!! The new one is very difficult to use . GENTLEMEN,  IT WASN'T BROKE !!!!!!"
261,Levemir FlexTouch U-100 Insulin Subcutaneous,8/3/2023,65-74,Female,5 to less than 10 years,Patient,Type 2 Diabetes Mellitus,2.0,4,1,1,"The new pen is too hard to manipulate. I have had more bruising, scratching, and bent needles than the older version.  How can we get the older pen back?  This design should be trashed!"
262,Levemir FlexTouch U-100 Insulin Subcutaneous,7/10/2023,55-64,Female,2 to less than 5 years,Patient,Type 2 Diabetes Mellitus,2.3,5,1,1,My question to the person who designed this new Levemir pen…..WHYYYYYYY??
263,Levemir FlexTouch U-100 Insulin Subcutaneous,6/19/2023,65-74,Female,5 to less than 10 years,Patient,Diabetes,1.7,3,1,1,"This new pen is garbage, a waste of money, very hard to use"
264,Levemir FlexTouch U-100 Insulin Subcutaneous,6/9/2023,,Female,5 to less than 10 years,Patient,Type 2 Diabetes Mellitus,2.0,4,1,1,The new pen sucks..i do not have the strength in my hands to use it. Please return to the other one.
265,Levemir FlexTouch U-100 Insulin Subcutaneous,6/7/2023,,Male,10 years or more,Caregiver,Diabetes,2.0,4,1,1,"The new pens are horrible. Elderly parent with carpel tunnel trying to administer to the other parent. NIGHTMARE.  I strongly suggest they go back to the drawing board, make a more user friendly pen. Put a recall on existing and replace with new model. HUGE FAIL! "
266,Levemir FlexTouch U-100 Insulin Subcutaneous,5/24/2023,65-74,Male,10 years or more,Patient,Type 2 Diabetes Mellitus,2.0,4,1,1,The new Flexpen is nearly impossible to use.  Can't imagine anyone with dexterity issues being able to successfully use them.  Please bring back the last design!!
267,Levemir FlexTouch U-100 Insulin Subcutaneous,5/11/2023,,Male,,Patient,Type 2 Diabetes Mellitus,2.0,3,1,2,"This new damn pen is crap!  While trying to hold the pin into your skin and push the button at the same time the needle wants to move out of the skin sometimes it takes three insertions to complete
one shot.  Never had this problem with the previous pain.  Very poor design.  Thanks to the designer for the pain in the ass."
268,Levemir FlexTouch U-100 Insulin Subcutaneous,5/5/2023,45-54,Male,1 to 6 months,,Type 2 Diabetes Mellitus,2.0,4,1,1,Have to push so hard I bend the needle.  Just waiting to break one off inside me. 
269,Levemir FlexTouch U-100 Insulin Subcutaneous,4/29/2023,55-64,Male,,Patient,Type 2 Diabetes Mellitus,2.0,4,1,1,Newly designed injection pen is horrible! Two stick the needle in and use the push force that is necessary for this new pen is almost impossible. Unbelievable that they would go to this. How could you not know this is a bad design?
270,Levemir FlexTouch U-100 Insulin Subcutaneous,4/25/2023,65-74,Male,,Patient,Type 2 Diabetes Mellitus,2.3,4,1,2,I have thumb arthritis in both hands!  These are very hard for me to use. 
271,Levemir FlexTouch U-100 Insulin Subcutaneous,4/25/2023,65-74,Female,5 to less than 10 years,Patient,Diabetes,2.0,2,2,2,have arthritis and new pen is very hard to use
272,Levemir FlexTouch U-100 Insulin Subcutaneous,4/23/2023,65-74,Male,5 to less than 10 years,Patient,Type 2 Diabetes Mellitus,2.0,4,1,1,Insulin works great but the new flexpen is horrible 
